	sideefects
4223	, oophoritis
4224	, varicocele repair
4225	, pressure of speech
4226	, polymer fume fever
4227	, urine phosphorus
4228	, cardiolipin antibody
4229	, shift work disorder
4230	, heterosexuality
4231	,  iii recurrent
4232	, sigmoiditis
4233	, ovarian dysgerminoma stage i
4234	, abdominal wound dehiscence
4235	, skin test negative
4236	, blepharitis
4237	, eyelid erosion
4238	, x-ray limb
4239	, vaginitis viral
4240	, withdrawal arrhythmia
4241	, pruritus generalised
4242	, oligospermia
4243	, puberty
4244	, campbell de morgan spots
4245	, postural tremor
4246	, senile psychosis
4247	, device telemetry issue
4248	, colposuspension
4249	, accessory kidney
4250	, dehiscence
4251	, bronchospasm paradoxical
4252	, viral load
4253	, biopsy oesophagus
4254	, dry throat
4255	, extragonadal primary malignant teratoma
4256	, atrophy of globe
4257	, uveal effusion syndrome
4258	, haemosiderosis
4259	, enteroclysis
4260	, sle arthritis
4261	, nasogastric output high
4262	, psychosexual disorder
4263	,  xi
4264	, fixed eruption
4265	, csf test
4266	, gastritis
4267	, sensory ganglionitis
4268	, jugular vein occlusion
4269	, abscess rupture
4270	, bronchoscopy
4271	, explorative laparotomy
4272	, abulia
4273	, pharyngeal exudate
4274	, skin swelling
4275	, dental dysaesthesia
4276	, faecaluria
4277	, axillary mass
4278	, kidney palpable
4279	, eyelash injury
4280	, high fat diet
4281	, testicular mass
4282	, jaw fistula
4283	, otocephaly
4284	, herpes dermatitis
4285	, reperfusion injury
4286	, vocal cord atrophy
4287	, idiopathic pulmonary fibrosis
4288	, b precursor type acute leukaemia
4289	, dust allergy
4290	, tendon rupture
4291	, social fear
4292	, prostatic polyp
4293	, thyroid function test
4294	, dapsone syndrome
4295	, cardiac myxoma
4296	, exercise adequate
4297	, duodenal ulcer haemorrhage
4298	, joint microhaemorrhage
4299	, haemodilution
4300	, exposure via inhalation
4301	, obsessive-compulsive symptom
4302	, mycoplasmal postpartum fever
4303	, paradoxical pressor response
4304	, sudden infant death syndrome
4305	, calcanectomy
4306	, pruritus
4307	, sexual inhibition
4308	, dermoid cyst
4309	, scatolia
4310	, sadism
4311	, malignant blue naevus
4312	, antibiotic level
4313	, lipofibroma
4314	, proctalgia
4315	, vulvovaginitis
4316	, eye allergy
4317	, ureterocele
4318	, lip disorder
4319	, cutis laxa
4320	, freezing phenomenon
4321	, excessive granulation tissue
4322	, suspected product tampering
4323	, 5q minus syndrome
4324	, culdoplasty
4325	, body tinea
4326	, naevoid melanoma
4327	,  gustatory
4328	, hair texture abnormal
4329	, grandiosity
4330	, porphyria
4331	, extrarenal pelvis
4332	, hypervigilance
4333	, eyelid folliculitis
4334	, human seminal plasma hypersensitivity
4335	, visual impairment
4336	, low density lipoprotein, very low density lipoprotein
4337	, pseudo lymphoma, pseudolymphoma
4338	, ophthalmic herpes zoster, herpes zoster ophthalmic
4339	, on and off phenomenon, up and down phenomenon
4340	, no adverse event, adverse event
4341	, left-to-right cardiac shunt, right-to-left cardiac shunt
4342	,  with delirium, delirium
4343	, ataxia,  ataxia
4344	,  iii,  ii
4345	, human herpesvirus 7 infection, human herpesvirus 6 infection, human herpesvirus 8 infection
4346	, alpha 1 globulin abnormal, alpha 2 globulin abnormal
4347	, type 2 lepra reaction, type 1 lepra reaction
4348	, cd4 lymphocytes abnormal, cd8 lymphocytes abnormal
4349	, neurone-specific enolase increased, neuron-specific enolase increased
4350	, cd4 lymphocytes, cd8 lymphocytes
4351	, pituitary-dependent cushing's syndrome, pituitary-dependent cushing^s syndrome
4352	, segmented hyalinising vasculitis, segmented hyalinizing vasculitis
4353	, y-linked chromosomal disorder, x-linked chromosomal disorder
4354	, glycogen storage disease type i, glycogen storage disease type v, glycogen storage disease type ii, glycogen storage disease type iv, glycogen storage disease type vii, glycogen storage disease type viii
4355	, extra-osseous ewing's sarcoma, extra-osseous ewing^s sarcoma
4356	, immobilisation prolonged, immobilization prolonged
4357	, detached descemet^s membrane, detached descemet's membrane
4358	, extramammary paget's disease, extramammary paget^s disease
4359	, insulin-requiring type 2 diabetes mellitus, insulin-requiring type ii diabetes mellitus
4360	, dementia alzheimer^s type, dementia of the alzheimer^s type, dementia of the alzheimer's type, dementia alzheimer's type
4361	, oestrogenic effect, estrogenic effect
4362	, diverticulitis meckel^s, diverticulitis meckel's
4363	, n-ras gene mutation, k-ras gene mutation
4364	, vth nerve injury, vith nerve injury
4365	, 17-hydroxyprogesterone decreased, 17-hydroxyprogesterone increased
4366	, hypoglycaemic unconsciousness, hyperglycaemic unconsciousness
4367	, combined immunodeficiency, immunodeficiency
4368	, oesophageal mass, oesophageal spasm
4369	, nasal abscess, anal abscess
4370	, blood beta-d-glucan decreased, blood beta-d-glucan increased
4371	, chromosome analysis normal, chromosome analysis abnormal
4372	, frequent bowel movements, infrequent bowel movements
4373	, preterm premature rupture of membranes, premature rupture of membranes
4374	, synaesthesia, dysaesthesia
4375	, n-telopeptide, c-telopeptide
4376	, maximum heart rate decreased, maximum heart rate increased
4377	, latent tetany, tetany
4378	, third trimester pregnancy, first trimester pregnancy
4379	, paronychia, hypocapnia
4380	, mycosis fungoides stage i, mycosis fungoides stage iv, mycosis fungoides stage ii, mycosis fungoides stage iii
4381	, aortic bruit, carotid bruit
4382	, uvulectomy, vulvectomy
4383	, pco2 abnormal, po2 abnormal
4384	, pancreatic duct rupture, pancreatic cyst rupture
4385	, hypertriglyceridaemia, hypotriglyceridaemia
4386	, body mass index increased, body mass index decreased
4387	, epistaxis, asterixis
4388	, hydroxycorticosteroids increased, hydroxycorticosteroids urine decreased
4389	, device misuse, device issue, device use issue
4390	, infertility male, infertility female
4391	, prognathism, night cramps
4392	, diabetes mellitus non-insulin-dependent, diabetes mellitus insulin-dependent
4393	, monoclonal b-cell lymphocytosis, polyclonal b-cell lymphocytosis
4394	, extragonadal primary germ cell tumour mixed, extragonadal primary germ cell tumour
4395	, mature b-cell type acute leukaemia, b-cell type acute leukaemia, t-cell type acute leukaemia
4396	, penile oedema, nipple oedema
4397	, ascariasis, acariasis
4398	, bladder mass, bladder spasm
4399	, device damage, device lead damage
4400	, phonophobia, photophobia
4401	, omentectomy, tenonectomy
4402	, enzyme level increased, enzyme level decreased
4403	, urethral polyp, ureteral polyp
4404	, smear cervix normal, smear cervix abnormal
4405	, base excess, eye abscess
4406	, isosporiasis, psoriasis
4407	, bronchoalveolar lavage abnormal, bronchoalveolar lavage
4408	, oral papule, aural polyp
4409	, drug abuse, drug abuser
4410	, cerebral ataxia, cerebellar ataxia
4411	, meningitis fungal, immune agglutinins
4412	, silicosis, scoliosis
4413	, long-chain acyl-coenzyme a dehydrogenase deficiency, medium-chain acyl-coenzyme a dehydrogenase deficiency, medium-chain acetyl-coenzyme a dehydrogenase deficiency
4414	, peau d'orange, peau d^orange
4415	, base excess increased, base excess decreased
4416	, cardiac pacemaker battery replacement, cardiac pacemaker replacement
4417	, hypotelorism of orbit, hypertelorism of orbit
4418	, chondrosis, ochronosis
4419	, oesophagogastrostomy, oesophagogastrectomy
4420	, anoplasty,  nasal type
4421	, vaginal cyst, salt craving
4422	, gonorrhoea, logorrhoea
4423	, hypodontia, autophony, hypotonia
4424	, astrocytoma, mastocytoma
4425	, anion gap abnormal, anion gap normal
4426	, chest x-ray normal, chest x-ray abnormal
4427	, diet refusal, diet failure
4428	, urethroscopy, ureteroscopy
4429	, sensation of pressure in ear, sensation of pressure
4430	, hypogonadism male, hypogonadism female
4431	, haematoma, hamartoma
4432	, vulvitis, uvulitis
4433	, hyperphagia, hyperpathia, apitherapy
4434	, enthesopathy, enthesophyte
4435	, macular scar, rash macular
4436	, meningeomas surgery, meningioma surgery
4437	, metastasis, asteatosis
4438	, ostectomy, osteotomy
4439	, butterfly rash, ureteral cyst, urethral cyst
4440	, venoocclusive disease, venoocclusive liver disease
4441	, sympodia, hyposmia
4442	, plastic surgery to the face, neck plastic surgery
4443	, mastoiditis, otitis media
4444	, vitamin k, vitamin a, vitamin d
4445	, hormone refractory breast cancer, hormone-refractory prostate cancer
4446	, testicular seminoma (pure), testicular seminoma (pure) stage i, testicular seminoma (pure) stage ii, testicular seminoma (pure) stage iii
4447	, iris haemorrhage, skin haemorrhage
4448	, impingement syndrome, knee impingement syndrome
4449	, choluria, chyluria
4450	, anal ulcer, nasal ulcer
4451	, borrelia burgdorferi serology positive, borrelia burgdorferi serology negative
4452	, hiv wasting syndrome, vanishing twin syndrome
4453	, photopsia, apoptosis
4454	, coma acidotic, diabetic coma
4455	, intracardiac mass, intracranial mass
4456	, tooth dislocation, tooth discolouration
4457	, henoch-schonlein purpura nephritis, henoch-schonlein purpura
4458	, funisitis, sinusitis
4459	, gulf war syndrome, wolfram syndrome
4460	, madarosis, amaurosis
4461	, hepatitis non-a non-b non-c, hepatitis non-a non-b
4462	, micromastia, macrosomia, microsomia, microstomia
4463	, hepatic lymphocytic infiltration, lymphocytic infiltration
4464	, urosepsis, pertussis
4465	, colitis ischaemic, chemical cystitis
4466	, death of parent, apparent death
4467	, scotoma, osteoma
4468	, hernia diaphragmatic repair, diaphragmatic hernia
4469	, oral papilloma, papilloma
4470	, difficulty inserting drug implant, difficulty removing drug implant
4471	, human metapneumovirus test, human metapneumovirus test positive
4472	, myomectomy, myectomy
4473	, reversal of opiate activity, laxative supportive care
4474	, exostosis, osteosis, enostosis, stenosis
4475	, schistocytosis, histiocytosis
4476	, cataract nuclear, placenta accreta
4477	, cerebrovascular disorder, foetal cerebrovascular disorder
4478	, spondylolysis, spondylosis
4479	, iris cyst, cystitis
4480	, trisomy 8, trisomy 9, trisomy 15, trisomy 17, trisomy 18, trisomy 14, trisomy 13, trisomy 22, trisomy 21, trisomy 11
4481	, cytology abnormal, cytology normal
4482	, herpangina, hernia pain
4483	, lipectomy, ileectomy
4484	, dysgraphia, dysphasia, dysphagia, dysplasia, paralysis
4485	, ureteritis, urethritis
4486	, balantidiasis, balanitis
4487	, drooling, flooding
4488	, device fastener issue, device related sepsis
4489	, abscess neck, bone abscess
4490	, bone marrow oedema syndrome, bone marrow oedema
4491	, breast engorgement, breast enlargement
4492	, tumour haemorrhage, mouth haemorrhage
4493	, parvovirus b19 test positive, parvovirus b19 test
4494	, frontal lobe epilepsy, temporal lobe epilepsy
4495	, eye movement disorder, movement disorder
4496	, sternitis, retinitis, enteritis
4497	, oral cavity fistula, vascular fragility
4498	, prothrombin time shortened, thrombin time shortened, thrombin time prolonged, prothrombin time prolonged, prothrombin consumption time shortened, prothrombin consumption time prolonged
4499	, moebius ii syndrome, biopsy endometrium
4500	, laryngeal dysplasia, renal dysplasia
4501	, muscle mass, muscle spasms
4502	, metastases to pharynx, metastases to larynx
4503	, drug therapy enhancement, therapy regimen changed
4504	, retinal toxicity, citrate toxicity
4505	, oral dysaesthesia, hyalosis asteroid
4506	, photokeratitis, osteoarthritis
4507	, pyoderma, pyometra
4508	, septic vasculitis, muscle spasticity
4509	, endovenous ablation, convulsion neonatal
4510	, thrombophlebitis septic, phlebothrombosis, thrombophlebitis
4511	, wolff-parkinson-white syndrome congenital, wolff-parkinson-white syndrome
4512	, diabetic ketoacidotic hyperglycaemic coma, diabetic hyperglycaemic coma
4513	, back crushing, face crushing
4514	, vaginal fistula, fungal balanitis
4515	, ligament rupture, pruritus genital
4516	, menarche, home care
4517	, vaginal haematoma, ovarian haematoma
4518	, quadrantanopia, quadranopia
4519	, disease progression, hiv disease progression
4520	, basilar migraine, biliary drainage
4521	, toxic shock syndrome staphylococcal, toxic shock syndrome streptococcal
4522	, mastoid abscess, stoma site abscess
4523	, physiotherapy chest, hepatic hypertrophy
4524	, normochromic anaemia, normochromic normocytic anaemia
4525	, presenile dementia, senile dementia
4526	, epiphysiodesis, epiphysiolysis
4527	, uncircumcised, circumcised
4528	, bladder ablation, bladder dilatation
4529	, carbohydrate antigen 125, carbohydrate antigen 15-3, carbohydrate antigen 19-9, carbohydrate antigen 27.29 increased, carbohydrate antigen 125 increased, carbohydrate antigen 15-3 increased, carbohydrate antigen 19-9 increased
4530	, device ineffective, device defective
4531	, peridiverticulitis, diverticulitis
4532	, autoimmune lung disease, autoimmune demyelinating disease
4533	, haemophilia a with anti factor viii, acquired haemophilia with anti fviii
4534	, oxygen supplementation, enzyme supplementation
4535	, pulse waveform, femoral pulse
4536	, septic phlebitis, phlebitis
4537	, macular cyst, lacrimal cyst
4538	, conjunctival bleb, conjunctival ulcer
4539	, salmonella bacteraemia, anaemia megaloblastic
4540	, urethral papilloma, blepharal papilloma, tracheal papilloma
4541	, cervical leukoplakia, vocal cord leukoplakia
4542	, laryngitis viral, viral pharyngitis
4543	, congenital acrochordon, oropharyngeal gonococcal infection
4544	, exposure via breast milk, drug exposure via breast milk, complex partial seizures, simple partial seizures, partial seizures
4545	, rheumatic fever, cervix erythema
4546	, laryngeal injury, pharyngeal injury
4547	, wrong technique in device usage process, wrong technique in product usage process, wrong technique in drug usage process
4548	, tooth crowding, weight control
4549	, drug use for unknown indication, product used for unknown indication
4550	, abscess fungal, lung abscess
4551	, dermatitis papillaris capillitii, capillaritis
4552	, pharyngeal polyp, laryngeal polyp
4553	, ocular fistula, dural fistula
4554	, rhabdomyosarcoma recurrent, chondrosarcoma recurrent
4555	, myeloid leukaemia, acute myeloid leukaemia
4556	, puncture site erythema, supernumerary teeth
4557	, staphylococcal abscess, staphylococcal sepsis
4558	, herpes simplex serology positive, herpes simplex serology negative
4559	, salpingo-oophorectomy, hysterosalpingo-oophorectomy
4560	, device breakage, device leakage
4561	, spondylitis, biopsy tonsil
4562	, mosaicism, masochism
4563	, unemployment, pneumonectomy
4564	, debridement, burn debridement, bone debridement
4565	, surgical failure, auricular swelling
4566	, foetal growth restriction, foetal growth retardation, growth retardation
4567	,  iii stage i,  iii stage iv,  iii stage iii,  iii stage ii
4568	, postpartum hypopituitarism, hyperpituitarism, hypopituitarism
4569	, haemobilia, cholaemia, echolalia
4570	, ranula, anuria
4571	, ankle brachial index, ankle brachial index abnormal
4572	, miliary pneumonia, hypoinsulinaemia, hyperinsulinaemia
4573	, hyperlipasaemia, acquired mixed hyperlipidaemia, mixed hyperlipidaemia, spigelian hernia, hearing impaired, impaired healing, hypolipidaemia, hyperlipidaemia, type iia hyperlipidaemia, type iib hyperlipidaemia, type iii hyperlipidaemia, type ii hyperlipidaemia, type v hyperlipidaemia, type iv hyperlipidaemia
4574	, hyperexplexia, hyperreflexia, hyporeflexia
4575	, medication monitoring error, minor cognitive motor disorder
4576	, leukaemia plasmacytic, mastocytic leukaemia
4577	, dyschondrosteosis, costochondritis, osteochondritis, osteochondrosis, bronchostenosis
4578	, gastritis erosive, corrosive gastritis
4579	, lung infiltration, lung infiltration malignant
4580	, epiglottic oedema, epiglottidectomy
4581	, opsoclonus myoclonus, myoclonus
4582	, penis injury, splenic injury
4583	, hydraemia, dysmetria, diathermy
4584	, escherichia pyelonephritis, hypertensive hydrocephalus
4585	, peroneal nerve injury, femoral nerve injury
4586	, lymphoma transformation, pulmonary malformation
4587	, inhibiting antibodies positive, inhibiting antibodies
4588	, haemorrhoids thrombosed, haemorrhoids
4589	, thyroid stimulating hormone-producing pituitary tumour, growth hormone-producing pituitary tumour
4590	, blood 25-hydroxycholecalciferol, blood 25-hydroxycholecalciferol decreased, blood 25-hydroxycholecalciferol increased, 25-dihydroxycholecalciferol decreased, 25-dihydroxycholecalciferol increased
4591	, flight of ideas, death of sibling
4592	, bottle feeding, ketogenic diet
4593	, intravascular gas, gastric antral vascular ectasia
4594	, spinal instability, linitis plastica
4595	, hyperbilirubinaemia, umbilical hernia repair
4596	, device difficult to use, visual field defect
4597	, klebsiella bacteraemia, bacillus bacteraemia
4598	, immobile, embolism
4599	, pyromania, hypomania
4600	, chemical poisoning, sphingomonas paucimobilis infection
4601	, ganglioglioma, glioma
4602	, malpositioned teeth, white matter lesion
4603	, blood donor, blood iron
4604	, chapped lips, skin chapped
4605	, hepatic cyst ruptured, lymphatic duct rupture
4606	, alpha-1 anti-trypsin deficiency, alpha-1 anti-trypsin increased, alpha-1 anti-trypsin decreased
4607	, abdominal abscess, abdominal wall abscess
4608	, emphysematous cystitis, emphysematous cholecystitis, systemic lupus erythematosus rash, systemic lupus erythematosus
4609	, mycosis fungoides recurrent, mycosis fungoides refractory
4610	, fasting, staring
4611	, coating in mouth, foaming at mouth
4612	, fungal pharyngitis, laryngitis fungal, oropharyngitis fungal, laryngopharyngitis
4613	, chondrolysis, chylomicrons
4614	, ear canal injury, vena cava injury
4615	, abdominal pain, animal phobia
4616	, lipoma excision, papilloma excision
4617	, epidural lipomatosis, parotid lipomatosis
4618	, micrococcus infection, rhodococcus infection
4619	, cholelithotomy, choledocholithotomy
4620	, spinal fusion surgery, neurolysis surgical
4621	, vesicoureteric reflux, uterine cervix ulcer
4622	, ldlr mutation, malnutrition
4623	, vaginal discharge, genital discharge
4624	, herpes zoster disseminated, herpes zoster cutaneous disseminated
4625	, vascular device occlusion, subclavian vein occlusion
4626	, floppy iris syndrome, piriformis syndrome
4627	, pseudoparalysis, pulmonary sepsis
4628	, urinoma, neuroma
4629	, trichuriasis, trichiasis, trichiniasis
4630	, ammonia, agnosia, anosmia, amnesia, malaise, amylase
4631	, sinus bradycardia, sinus tachycardia
4632	, biopsy muscle, septic embolus
4633	, kyphoscoliotic heart disease, diffuse idiopathic skeletal hyperostosis
4634	, neuromuscular blockade reversal, neuromuscular blockade
4635	, skin ulcer, cells in urine
4636	, pyelitis, myelitis
4637	, pneumonia toxoplasmal, pneumonia mycoplasmal
4638	, vocal cord polypectomy, cervical polypectomy, rectal polypectomy, bladder polypectomy
4639	, giant cell epulis, perineal cellulitis, penile cellulitis
4640	, sputum abnormal, sputum normal
4641	, keratitis herpetic, keratic precipitates
4642	, aspergillosis oral, aspergillosis
4643	, metaphyseal dysplasia, oesophageal dysplasia
4644	, acute motor axonal neuropathy, acute motor-sensory axonal neuropathy
4645	, fibrosis, skin fibrosis, fibrinolysis
4646	, scrotal swelling, breast swelling, genital blister
4647	, nasal irrigation, parkinsonian gait
4648	, metastases to stomach, metastases to mouth
4649	, dactylitis, disability
4650	, adrenal mass, renal mass
4651	, hemianopia homonymous, hypobarism, nosophobia, misophonia, hyposomnia, mysophobia, osmophobia
4652	, chemical submission, victim of chemical submission
4653	, po2 decreased, pco2 decreased, po2 increased, pco2 increased
4654	, aortitis syphilitic, hepatitis syphilitic
4655	, leukocytosis, myelocytosis
4656	, chorea, cholera
4657	, product closure removal difficult, ruptured diverticulum of colon, product difficult to remove
4658	, biopsy liver, biopsy cervix
4659	, vulval erythema, urethral valves
4660	, stoma site polyp, biopsy prostate
4661	, autoantibody test, antibody test
4662	, gangrene neonatal, dental gangrene
4663	, burns fourth degree, burns third degree, burns first degree
4664	, influenza, pneumonia influenzal
4665	, abdominal wall mass, abdominal mass, mandibular mass, submandibular mass
4666	, surgical vascular shunt, vascular shunt
4667	, pulmonary mass, laryngospasm
4668	, choroidal haematoma, choroidal haemangioma
4669	, device battery explosion, exposure via eye contact
4670	, cardioplegia, quadriplegia
4671	, neuroleptic-induced deficit syndrome, eyelid function disorder
4672	, oropharyngeal surgery, nasopharyngeal surgery
4673	, decubitus ulcer, tuberculid, bile culture
4674	, candida sepsis, nocardia sepsis, parotid abscess, prostatic abscess
4675	, perennial allergy, rubella in pregnancy
4676	, lens capsulotomy, cutaneous symptom
4677	, odynophagia, onychophagia
4678	, tongue abscess, subcutaneous abscess, substance use, substance abuser, substance abuse
4679	, skin nodule, delusion,  with delusions, delusions
4680	, high turnover osteopathy, obstructive nephropathy
4681	, poor quality device used, exposure to body fluid, exposure via body fluid
4682	, pyloroplasty, pyeloplasty
4683	, hyperinsulinism, hyperinsulinism syndrome
4684	, legionella test, gallstone ileus
4685	, femoral nerve palsy, peroneal nerve palsy
4686	, epidermolysis bullosa, acquired epidermolysis bullosa
4687	, diaphragmatic spasm, diaphragmatic paralysis, diaphragmatic aplasia
4688	, device dependence, dependence
4689	, sexual dysfunction, male sexual dysfunction, female sexual dysfunction
4690	, pulmonary nodular lymphoid hyperplasia, pulmonary hypoplasia
4691	, pelvic deformity, diverticulectomy
4692	, thyroidectomy, chondrectomy, orchidectomy
4693	, melanosis coli, salmonellosis
4694	, periphlebitis, phlebitis deep, nephritis, perinephritis
4695	, ovarian abscess, vaginal abscess, gingival abscess
4696	, musculoskeletal disorder, musculoskeletal foreign body, musculoskeletal deformity, musculoskeletal discomfort
4697	, vascular test, vertical talus
4698	, urinary cystectomy, mycotic aneurysm, aneurysmectomy
4699	, blood count, occult blood
4700	, aphonia psychogenic, dysphonia psychogenic, polydipsia psychogenic
4701	, cervix injury, liver injury
4702	, burn dressing, undersensing
4703	, body surface area, body surface area increased, body surface area decreased
4704	, pulmonary embolism, pulmonary microemboli, pulmonary oil microembolism
4705	, obstructive shock, distributive shock
4706	, lymphoplasmacytoid lymphoma/immunocytoma recurrent, lymphoplasmacytoid lymphoma/immunocytoma, lymphoplasmacytoid lymphoma/immunocytoma stage iii, lymphoplasmacytoid lymphoma/immunocytoma stage iv
4707	, social phobia, basophilia
4708	, cartilage graft, arterial graft
4709	, cystinosis, byssinosis
4710	, amphetamines negative, urine amphetamine, urine amphetamine negative
4711	, venogram, hangover
4712	, thyroid hemiagenesis, body height decreased, body height increased
4713	, bone sarcoma, macrocornea, microcornea
4714	, circumoral oedema, lacrimal mucocoele
4715	, biopsy bronchus, rebound psychosis
4716	, csf pressure, stress ulcer
4717	, glabellar reflex abnormal, macular reflex abnormal
4718	, hashitoxicosis, opisthorchiasis
4719	, urine aluminium, albumin urine, urine calcium
4720	, thromboembolectomy, thrombectomy
4721	, colposcopy, colonoscopy, biopsy colon
4722	, nerve root lesion, upper motor neurone lesion, lower motor neurone lesion, pneumoretroperitoneum, pneumoperitoneum
4723	, chemical eye injury, chemical injury
4724	, eyelid ptosis, erysipeloid, epidermolysis
4725	, angiolymphoid hyperplasia with eosinophilia, eosinophilia myalgia syndrome
4726	, alcohol use, alcohol abuse
4727	, oral pain, paranoia
4728	, pulmonary haematoma, nasal mucosa atrophy
4729	, hypospadias, hip dysplasia
4730	, blast cells absent, blast cells
4731	, gastrostomy tube removal, tracheostomy tube removal, nephrostomy tube removal, erythema nodosum leprosum, erythema nodosum
4732	, gnathoschisis, gastroschisis
4733	, morose, smoker
4734	, pseudohyperphosphataemia, hypophosphatasia, hypophosphataemia, hyperphosphatasaemia, hyperphosphataemia
4735	, coeliac disease, ebola disease
4736	, goitre, vertigo
4737	, immature respiratory system, primary sequestrum
4738	, perineal pain, penile pain, nipple pain
4739	, dialysis, dialysis amyloidosis, amyloidosis
4740	, saliva altered, ileal atresia
4741	, lymphocyte count, t-lymphocyte count, myelocyte count, metamyelocyte count
4742	, myopia, lipoma, vipoma
4743	, mood altered, elevated mood
4744	, reversible ischaemic neurological deficit, delayed ischaemic neurological deficit
4745	, oral hairy leukoplakia, pollakiuria, leukoplakia oral, leukoplakia
4746	, allergy to immunoglobulin therapy, immunoglobulin therapy
4747	, cleft lip and palate, cleft palate
4748	, dna antibody, anti a antibody, anti-actin antibody
4749	, radiculotomy, clinodactyly, microdactyly, macrodactyly
4750	, flatulence, fluctuance
4751	, glasgow coma scale, glasgow coma scale abnormal
4752	, bundle branch block bilateral, bundle branch block, bundle branch block left
4753	, myelolipoma, leiomyoma, myolipoma
4754	, lumbar puncture, premature labour, vascular purpura, macular rupture, vascular rupture
4755	, erythema ab igne, genital erythema, vaginal erythema, gingival erythema
4756	, botryomycosis, thrombocytosis
4757	, urethral fistula, tracheal fistula
4758	, promiscuity, biopsy rectum
4759	, hiv infection cdc group iv subgroup a, hiv infection cdc group iv subgroup e, hiv infection cdc group i, hiv infection cdc group ii, hiv infection cdc group iii
4760	, follicle centre lymphoma diffuse small cell lymphoma, follicle centre lymphoma
4761	, thyroxine abnormal, free thyroxine index abnormal, thyroxine free normal, thyroxine free abnormal
4762	, volvulus repair, vulval disorder
4763	, vascular access placement, vascular access site pain, vascular access site rash
4764	, adult t-cell lymphoma/leukaemia recurrent, adult t-cell lymphoma/leukaemia refractory, adult t-cell lymphoma/leukaemia stage iv, adult t-cell lymphoma/leukaemia
4765	, alveolitis allergic, vaginal cellulitis
4766	, scan lymph nodes, lymph node abscess
4767	, pharyngo-oesophageal diverticulum, pharyngoesophageal diverticulum, philadelphia chromosome negative, philadelphia chromosome positive
4768	, focal segmental glomerulosclerosis, glomerulosclerosis, focal glomerulosclerosis
4769	, paraesthesia mucosal, vascular access site haematoma
4770	, death of companion, hepatic adenoma
4771	, tenosynovitis, solvent sensitivity, gluten sensitivity
4772	, apnoea neonatal, neonatal anuria, neonatal anoxia
4773	, adrenal gland abscess, gallbladder abscess
4774	, multigravida, nulli gravida, vaginal odour
4775	, hilar lymphadenopathy, panmyelopathy, lymphadenopathy, lymphangiopathy
4776	, cystitis viral, liver dialysis, viral myelitis, viral myositis
4777	, lupus myositis, lupus cystitis
4778	, pain in extremity, ambidexterity
4779	, bradyarrhythmia, tachyarrhythmia, arrhythmia
4780	, blood beta-d-glucan abnormal, blood beta-d-glucan
4781	, latex allergy, allergy to metals
4782	, paranasal sinus injury, nail injury, anal injury, nasal injury
4783	,  with postpartum onset, postpartum state
4784	, psychogenic movement disorder, stereotypic movement disorder
4785	, kidney anastomosis, skin desquamation
4786	, vulvovaginal disorder, vulvovaginal dryness, vulvovaginal adhesion, vulvovaginal adenosis
4787	, vascular injury, calculus urinary
4788	, cerebral microembolism, cerebellar embolism
4789	, salivary gland fistula, salivary gland calculus removal, salivary gland calculus
4790	, culture wound, wound closure
4791	, necrobiosis, necrosis of bronchioli
4792	, stomach scan abnormal, scan with contrast abnormal
4793	, oral pruritus, ear pruritus
4794	, blister, rickets
4795	, tablet issue, atelectasis, sleep attacks
4796	, gamma-glutamyltransferase decreased, gamma-glutamyltransferase increased, gamma-glutamyltransferase, gamma-glutamyltransferase abnormal, gamma-glutamyltransferase normal
4797	, nephroureterectomy, retroperitoneum cyst
4798	, alveolar rhabdomyosarcoma, rhabdomyoma, rhabdomyosarcoma, embryonal rhabdomyosarcoma
4799	, cardiac siderosis, cardiac sarcoidosis, cardiac neurosis, uraemic acidosis
4800	, muscle rupture, sputum purulent, sputum culture
4801	, myoglobinuria, myoglobin urine
4802	, swelling face, ear swelling, sleep talking, sleep walking
4803	, iris convex, rib excision
4804	, rectocele, enterocele
4805	, focal epithelial hyperplasia, pure white cell aplasia
4806	, penile size reduced, expired device used
4807	, contusion, bone contusion
4808	, formication, excoriation
4809	, foetal anaemia, nail tinea, anal tinea, anaemia neonatal, melaena neonatal
4810	, paranasal sinus neoplasm, nasal neoplasm, anal neoplasm
4811	, umbilical cord cyst, colloid brain cyst
4812	, emetophobia, epithelioid mesothelioma, epithelioma
4813	, hysterectomy, hysterotomy
4814	, black piedra, bladder pain
4815	, feeding disorder of infancy or early childhood, ph body fluid increased, ph body fluid decreased
4816	, foot fracture, tooth fracture
4817	, back injury, face injury
4818	, histoplasmosis, lymphostasis, haemoptysis, thyroid mass
4819	, mastitis, stomatitis
4820	, tongue oedema, tongue coated
4821	, photocoagulation, pathological doubt
4822	, pseudocholelithiasis, st. louis encephalitis
4823	, renal graft loss, liver graft loss
4824	, gallop rhythm present, glomerulonephropathy
4825	, clostridium colitis, clostridium difficile toxin test, clostridium difficile toxin test positive, clostridium difficile colitis, clostridium difficile infection
4826	, micrographia, micrognathia, macrognathia
4827	, stasis syndrome, disuse syndrome, sepsis syndrome
4828	, seidel test positive, depressive delusion, device deposit issue
4829	, arthroscopic surgery, laparoscopic surgery
4830	, mononucleosis syndrome, pseudomononucleosis
4831	, skin toxicity, mucosal toxicity, oral toxicity, cardiotoxicity, ocular toxicity, excitability, nail toxicity, joint laxity
4832	, hypovolaemic shock, shock hypoglycaemic
