	sideefects
3678	, body dysmorphic disorder
3679	, smooth muscle cell neoplasm
3680	, jaw fracture
3681	, oesophageal cyst
3682	, peptic ulcer
3683	, pelvic floor dyssynergia
3684	, analgesia
3685	, bezoar
3686	, anaemia
3687	, plasma expander transfusion
3688	, radiotherapy to head and neck
3689	, colitis
3690	, compulsive lip biting
3691	, twin pregnancy
3692	, rash neonatal
3693	, sinus pain
3694	, vascular parkinsonism
3695	, cyclothymic disorder
3696	, sertoli-cell-only syndrome
3697	, viral sinusitis
3698	, cardiac valve rupture
3699	, cystitis interstitial
3700	, skin graft scar
3701	, human immunodeficiency virus transmission
3702	, meibomian gland dysfunction
3703	, quality of life decreased
3704	, fractured coccyx
3705	, cardiac ablation
3706	, vitamin b complex deficiency
3707	, selenium deficiency
3708	, double heterozygous sickling disorders
3709	, pyrexia
3710	, systemic scleroderma
3711	, myasthenia gravis
3712	, death of relative
3713	, crush syndrome
3714	, hyperbaric oxygen therapy
3715	, restless legs syndrome
3716	, bone loss
3717	, accidental death
3718	, neologism
3719	, vestibular migraine
3720	, hostility
3721	, rib hypoplasia
3722	, urea cycle enzyme deficiency
3723	, gaze palsy
3724	, cataplexy
3725	, allergy to chemicals
3726	, amblyopia alcohol
3727	, packaging design issue
3728	, uraemia odour
3729	, leg crushing
3730	, pseudocroup
3731	, device inappropriate shock delivery
3732	, femur-fibula-ulna complex
3733	, rebound effect
3734	, angle closure glaucoma
3735	, cellulitis pasteurella
3736	, hand-arm vibration syndrome
3737	, kidney enlargement
3738	, allergic cystitis
3739	, inability to crawl
3740	, foetor hepaticus
3741	, vena cava filter removal
3742	, rickettsiosis
3743	, ependymitis
3744	, heat cramps
3745	, cholelithiasis
3746	, pineal gland cyst
3747	, wound drainage
3748	, intubation
3749	, ex-tobacco user
3750	, sympathetic ophthalmia
3751	, bereavement
3752	, bed bug infestation
3753	, nasal varices
3754	, encephalitis periaxialis diffusa
3755	, aspiration biopsy
3756	, drug trough level
3757	, blood culture
3758	, prophylaxis against graft versus host disease
3759	, ciliary body disorder
3760	, hypophagia
3761	, physical abuse
3762	, herpes zoster
3763	, gastrorrhaphy
3764	, myositis-like syndrome
3765	, blood oestrogen
3766	, parapsoriasis
3767	, typhoid fever
3768	, delayed menarche
3769	, circumstantiality
3770	, pleurectomy
3771	, urethral ulcer
3772	, limb mass
3773	, contrast media toxicity
3774	, wound haematoma
3775	, microsleep
3776	, basal ganglia stroke
3777	, wound
3778	, end-tidal co2 abnormal
3779	, phaeohyphomycosis
3780	, consciousness fluctuating
3781	, sitophobia
3782	, kidney fibrosis
3783	, si qiii tiii pattern
3784	, ovarian drilling
3785	, pharyngeal dyskinesia
3786	, myringitis
3787	, dyspareunia
3788	, flatback syndrome
3789	, vulval cellulitis
3790	, oily skin
3791	, gas gangrene
3792	, glycogenic acanthosis
3793	, inadequate housing
3794	, metabolic surgery
3795	, valsalva maneuver
3796	, celibacy
3797	, self esteem inflated
3798	, fungal test
3799	, dizziness exertional
3800	, uvuloplasty
3801	, plantar fascial fibromatosis
3802	, rhinitis
3803	, renal colic
3804	,  command
3805	, fungal test negative
3806	, stereotypy
3807	, incontinence
3808	, fanconi syndrome
3809	, ash leaf macule
3810	, sticky platelet syndrome
3811	, rhythm idioventricular
3812	, lymphadenectomy
3813	, carotid body tumour
3814	, radiofrequency ablation of oesophagus
3815	, gallbladder enlargement
3816	, glioneuronal tumour
3817	, menopause
3818	, psoas sign
3819	, plastic surgery
3820	, coronary bypass thrombosis
3821	, muscle disorder
3822	, short-bowel syndrome
3823	, diffuse cutaneous mastocytosis
3824	, laryngeal cleft
3825	, nail picking
3826	, thyroid gland abscess
3827	, pseudoxanthoma elasticum
3828	, microembolism
3829	, anorexia
3830	, blood copper abnormal
3831	,  insomnia type
3832	, sneezing
3833	, janus kinase 2 mutation
3834	, poverty of thought content
3835	, infantile spitting up
3836	, velo-cardio-facial syndrome
3837	, fatty acid deficiency
3838	, renal pain
3839	, device priming
3840	, situs inversus
3841	, acromegaly
3842	, porocarcinoma
3843	, elder abuse
3844	, postpartum uterine subinvolution
3845	, oculocerebrorenal syndrome
3846	, diphyllobothriasis
3847	, enzyme level abnormal
3848	, joint vibration
3849	, cerebral gas embolism
3850	, transfusion microchimerism
3851	, trigonitis
3852	, diaphragmatic disorder
3853	, sexually active
3854	, gastrostomy
3855	, plethysmography
3856	, bursa removal
3857	, discharge
3858	, hydroxyprolinuria
3859	, cellulitis
3860	, asymptomatic viral hepatitis
3861	, primary insulin like growth factor-1 deficiency
3862	, comedone
3863	, trace element deficiency
3864	, acute post asthmatic amyotrophy
3865	, progressive massive fibrosis
3866	, rash maculo-papular
3867	, bone scan
3868	, lack of satiety
3869	, phantom pain
3870	, cerebral dysgenesis
3871	, ingrowing nail
3872	, catheter site dermatitis
3873	, breath odour
3874	, nicotine dependence
3875	, vaginal mycosis
3876	, testicular cyst
3877	, autoscopy
3878	, scrotal gangrene
3879	, group b streptococcus neonatal sepsis
3880	, metastases to ovary
3881	, blepharochalasis
3882	, paragonimiasis
3883	, urostomy complication
3884	, floppy eyelid syndrome
3885	, haemorrhagic pneumonia
3886	, haptoglobin
3887	, acute sinusitis
3888	, trench fever
3889	, dandruff
3890	, myocardial oedema
3891	, ear abrasion
3892	, product commingling
3893	, dandy-walker syndrome
3894	, soft tissue foreign body
3895	, kerion
3896	, word salad
3897	, colonic haematoma
3898	, caffeine allergy
3899	, chloasma
3900	, blepharorrhaphy
3901	, pemphigoid
3902	, productive cough
3903	, venous pressure
3904	, roseola
3905	, sweat test abnormal
3906	, atrophic thyroiditis
3907	, hordeolum
3908	, carcinoid tumour of the stomach
3909	, kell blood group positive
3910	, embolism infective
3911	, hepatic echinococciasis
3912	, visual agnosia
3913	, polymorphic eruption of pregnancy
3914	, immunoglobulins
3915	, adrenal gland injury
3916	, dermatitis herpetiformis
3917	, product quality issue
3918	, patient restraint
3919	, exposure to allergen
3920	, immune system disorder
3921	, chondrocalcinosis pyrophosphate
3922	, pancreas divisum
3923	, upper airway obstruction
3924	, cardiac failure chronic
3925	, eczema impetiginous
3926	, hydrothorax
3927	, subdural haematoma evacuation
3928	, gastric ulcer surgery
3929	, drug physiologic incompatibility
3930	, eyelid bleeding
3931	, cell-mediated cytotoxicity
3932	, sebaceous glands overactivity
3933	, exhibitionism
3934	, absorbable device issue
3935	, linear iga disease
3936	, trans-sexualism
3937	, cyanopsia
3938	, eyeglasses therapy
3939	, product dosage form confusion
3940	, disease risk factor
3941	, vocal cord nodule removal
3942	, plasma exchange
3943	, alexithymia
3944	, epiglottitis
3945	, sebaceous cyst excision
3946	, tetanus
3947	, glucagonoma
3948	, blood methaemoglobin present
3949	, gingival pain
3950	, phosphorus metabolism disorder
3951	, myocardial ischaemia
3952	, bunion
3953	, drug eruption
3954	, drug therapeutic incompatibility
3955	, urinary calculus removal
3956	, imperforate hymen
3957	, off label use
3958	, hiccups
3959	, foetal megacystis
3960	, sensory level
3961	, drug level fluctuating
3962	, acantholysis
3963	, haemodynamic instability
3964	, coronary no-reflow phenomenon
3965	, ankle brachial index decreased
3966	, uveitic glaucoma
3967	, hangnail
3968	, glaucomatocyclitic crises
3969	, pelvic floor repair
3970	, pyelectasia
3971	, bereavement reaction
3972	, bisexuality
3973	, gastric volvulus
3974	, childhood
3975	, fractured ischium
3976	, lyme disease
3977	, haemodynamic rebound
3978	, crackles lung
3979	, graft dysfunction
3980	, anaphylactoid syndrome of pregnancy
3981	, feeling cold
3982	, palatal disorder
3983	, myalgia
3984	, stress at work
3985	, hypersplenism acquired
3986	, lip blister
3987	, achromotrichia acquired
3988	, retinal collateral vessels
3989	, salivary gland mass
3990	, tanning
3991	, transmission of drug via semen
3992	, leiomyosarcoma
3993	, hepatic enzyme
3994	, winged scapula
3995	, vertebral wedging
3996	, pseudosepsis
3997	, lymphocytotoxic antibody positive
3998	, pleurodesis
3999	, fracture
4000	, viral tonsillitis
4001	, atypical benign partial epilepsy
4002	, urinary bladder suspension
4003	, venous bruit
4004	, compulsive handwashing
4005	, cystic fibrosis lung
4006	, rhinophyma
4007	, uterine dehiscence
4008	, asphyxiating thoracic dystrophy
4009	, cluttering
4010	, melanosis
4011	, parent-child problem
4012	, bone cyst excision
4013	, typical aura without headache
4014	, diabetic eye disease
4015	, feeling drunk
4016	, skin wrinkling
4017	, pseudodementia
4018	, extragonadal primary seminoma (pure) stage i
4019	,  obstructive
4020	, crime
4021	, meningitis eosinophilic
4022	, allergy to synthetic fabric
4023	, tinnitus
4024	, secondary sequestrum
4025	, enlarged uvula
4026	, repetitive speech
4027	, episiotomy
4028	, hormone-dependent prostate cancer
4029	, jejunal fistula
4030	, mechanical acne
4031	, kidney angiomyolipoma
4032	, endoscopy large bowel
4033	, viral oesophagitis
4034	, periumbilical abscess
4035	, coronary vein stenosis
4036	, sensitivity of teeth
4037	, arthropathy
4038	, alcoholic psychosis
4039	, escherichia infection
4040	, coma
4041	, heavy chain disease
4042	, drug dose omission
4043	, orbital myositis
4044	, soluble fibrin monomer complex increased
4045	, salivary gland cyst
4046	, cataract traumatic
4047	, tobacco user
4048	, systemic toxicity
4049	, pancreatic mass
4050	, neural tube defect
4051	, fear of falling
4052	, holt-oram syndrome
4053	, dermatitis bullous
4054	, mononeuropathy multiplex
4055	, photoonycholysis
4056	, free haemoglobin
4057	, dry gangrene
4058	, intellectual disability
4059	, needle track marks
4060	, fear of closed spaces
4061	, proctoscopy
4062	, cardiac discomfort
4063	, atlantoaxial instability
4064	, spinal support
4065	, heat stroke
4066	, hernia
4067	, 17-alpha-hydroxylase deficiency
4068	, laryngo-onycho-cutaneous syndrome
4069	, nodal rhythm
4070	, acanthosis
4071	, non-alcoholic steatohepatitis
4072	, hereditary disorder
4073	, epididymal cyst
4074	, lactic acidosis
4075	, muscle enzyme
4076	, severe myoclonic epilepsy of infancy
4077	, groin pain
4078	, epidermal naevus syndrome
4079	, hiv tropism identified
4080	, eye pruritus
4081	, thyroid c-cell hyperplasia
4082	, botulism
4083	, colpocele
4084	, malignant neoplasm of unknown primary site
4085	, dysphemia
4086	, pelvic adhesions
4087	, dependence on enabling machine or device
4088	, malignant mesenchymoma
4089	, blood alcohol abnormal
4090	, nocturnal dyspnoea
4091	, senile ankylosing vertebral hyperostosis
4092	, ovulation induction
4093	, withdrawal of life support
4094	, tinea pedis
4095	, tongue erythema
4096	, morphoea
4097	, toxic shock syndrome
4098	, rhonchi
4099	, clonal evolution
4100	, post-traumatic epilepsy
4101	, pseudocirrhosis
4102	, splenosis
4103	, intussusception
4104	, apnoea test
4105	, catarrh
4106	, palatal swelling
4107	, schizoaffective disorder
4108	, weight loss diet
4109	, sulcus vocalis
4110	, epiduritis
4111	, rib fracture
4112	, tic
4113	, antabuse implant
4114	, therapeutic agent toxicity
4115	, thalamotomy
4116	, bladder tamponade
4117	, primary headache associated with sexual activity
4118	, fibrous histiocytoma
4119	, dental care
4120	, food aversion
4121	, cachexia
4122	, eyeball avulsion
4123	, intermittent positive pressure breathing
4124	, laevocardia
4125	, myxoedema coma
4126	, angiogenesis biomarker
4127	, pelvic pain
4128	, face and mouth x-ray abnormal
4129	, priapism
4130	, nipple exudate bloody
4131	, prevertebral soft tissue swelling of cervical space
4132	, pyothorax
4133	, eccrine carcinoma
4134	, glaucoma drainage device placement
4135	, delivery outside health facility
4136	, biopsy spinal cord
4137	, flat feet
4138	, shift to the left
4139	, capillary fragility abnormal
4140	, jejunal gangrene
4141	, stomach discomfort
4142	, anaemia heinz body
4143	, traumatic arthropathy
4144	, nerve block
4145	, enzyme level test
4146	, oesophageal lesion excision
4147	, chest wall haematoma
4148	, hiv infection
4149	, chest wall pain
4150	, scoliosis surgery
4151	, vulvovaginal swelling
4152	, cutaneous coccidioidomycosis
4153	, moyamoya disease
4154	, papule
4155	, 5-alpha-reductase deficiency
4156	, job change
4157	, pseudomyopia
4158	, joint warmth
4159	, death of friend
4160	, oesophageal disorder
4161	, pachygyria
4162	, humoral immune defect
4163	, meconium increased
4164	, numb chin syndrome
4165	, gastric banding
4166	, porencephaly
4167	, local anaesthesia
4168	, ventricular dyssynchrony
4169	, rhizolysis
4170	, impulse-control disorder
4171	, office visit
4172	, micturition urgency
4173	, product supply issue
4174	, habitual abortion
4175	, device failure
4176	, bullous lung disease
4177	, hepatic fibrosis marker increased
4178	, dawn phenomenon
4179	, iud migration
4180	, pco2
4181	, weight loss poor
4182	, pulpitis dental
4183	, tendon pain
4184	, underdose
4185	, dry socket
4186	, biopsy larynx
4187	, acquired haemophilia
4188	, vascular graft
4189	, brow ptosis
4190	, hair disorder
4191	, irregular sleep wake rhythm disorder
4192	, scleral cyst
4193	, pterygium colli
4194	, lipiduria
4195	, fixed bowel loop
4196	, drug withdrawal maintenance therapy
4197	, lip injury
4198	, transplant dysfunction
4199	, vulval operation
4200	, japanese spotted fever
4201	, septo-optic dysplasia
4202	, dermatitis artefacta
4203	, embedded device
4204	, accessory auricle
4205	, benign lymph node neoplasm
4206	, exophthalmos congenital
4207	, plasma cell mastitis
4208	, lung cyst benign
4209	, myxoedema
4210	, maple syrup disease
4211	, cataract
4212	, haemophilia
4213	, anorexia nervosa
4214	, posthaemorrhagic hydrocephalus
4215	, ichthyosis
4216	, keratoconus
4217	, sialometaplasia
4218	, candiduria
4219	, nucleated red cells
4220	, schistosomiasis
4221	, thrombophlebitis superficial
4222	, lymphatic mapping
4223	, colon cancer
4224	, adnexitis
4225	, house dust allergy
4226	, closed globe injury
4227	, extrasystoles
4228	, wrong strength
4229	, shunt thrombosis
4230	, peutz-jeghers syndrome
4231	, ageusia
4232	, inferiority complex
4233	, meniscus cyst
4234	, osteosarcoma
4235	, hyperpyrexia
4236	, emphysematous pyelonephritis
4237	, treponema test
4238	, eye inflammation
4239	, cupulolithiasis
4240	, shunt stenosis
4241	, birth mark
4242	, passenger lymphocyte syndrome
4243	, viral diarrhoea
4244	, ear tube removal
4245	, eye naevus
4246	, hydrocalyx
4247	, acquired macrocephaly
4248	, extensive interdialytic weight gain
4249	, unwanted awareness during anaesthesia
4250	, aniridia
4251	, x-ray of pelvis and hip abnormal
4252	, diabetic dyslipidaemia
4253	, synovial cyst removal
4254	, autism spectrum disorder
4255	, benign tumour excision
4256	, dwarfism
4257	, asbestosis
4258	, pseudoachalasia
4259	, bed rest
4260	, chiropractic
4261	, osteomyelitis viral
4262	, lacrimal atrophy
4263	, weight
4264	, palatal palsy
4265	, coma hepatic
4266	, multiple chemical sensitivity
4267	, epiploic appendagitis
4268	, fissure of tongue
4269	, myxoid liposarcoma
4270	, splenic cyst
4271	, haemorrhage coronary artery
4272	, erythrosis
4273	, palliative care
4274	, keratoacanthoma
4275	, renal cyst
4276	, closed head injury
4277	, disease susceptibility
4278	, growth accelerated
4279	, acral overgrowth
4280	, kyphoscoliosis
4281	, phospholipidosis
4282	, mucosal pain
4283	, skin graft
4284	, blood hyposmosis
4285	, vascular endothelial growth factor assay
4286	, diabetic gangrene
4287	, headache
4288	, mechanical ileus
4289	, iridoschisis
4290	, phimosis
4291	, diffuse alopecia
4292	, alpha 2 globulin
4293	, cardiac clearance
4294	, drug screen
4295	, neuromuscular block prolonged
4296	, blood type incompatibility
4297	, exposure to mould
4298	, globulin
4299	, premature recovery from anaesthesia
4300	, pleural fluid analysis
4301	, blood ethanol
4302	, cervicogenic vertigo
4303	, meconium cyst
4304	, ectopic thyroid
4305	, victim of child abuse
4306	, psychosomatic disease
4307	, vertigo labyrinthine
4308	, foreign body embolism
4309	, pulmonary valve disease
4310	, chemotherapy multiple agents systemic
4311	, iliac bruit
4312	, optic glioma
4313	, reaction to azo-dyes
4314	, akinesia
4315	, galactostasis
4316	, tobacco abuse
4317	, sedative therapy
4318	, laryngocele
4319	, umbilical haematoma
4320	, varicose veins vulval
4321	, sleep terror
4322	, panic disorder with agoraphobia
4323	, retinal pallor
4324	, skin wound
4325	, plateletpheresis
4326	, motion sickness
4327	, cyst rupture
4328	, capillary fragility
4329	, dizziness
4330	, brachydactyly
4331	, family stress
4332	, myeloperoxidase deficiency
4333	, dyslipidaemia
4334	, infected sebaceous cyst
4335	, bradyphrenia
4336	, enzyme abnormality
4337	, amaurosis fugax
4338	, ductus venosus agenesis
4339	, non-infectious endophthalmitis
4340	, pupils unequal
4341	, myoglobin blood
4342	, repair of imperforate rectum
4343	, acid base balance
4344	, angiomyxoma
4345	, polymyalgia
4346	, sepsis
4347	, subclavian vein thrombosis
4348	, primary syphilis
4349	, blood cortisol
4350	, sacral hypoplasia
4351	, product packaging confusion
4352	, radicular pain
4353	, appendix cancer
4354	, adoption
4355	, juvenile melanoma benign
4356	, oestradiol
4357	, penile plaque
4358	, skin mass
4359	, duodenal stenosis
4360	, facial wasting
4361	, tumour fistulisation
4362	, eyelash thickening
4363	, glycosuria
4364	, product origin unknown
4365	, horseshoe kidney
4366	, synovial sarcoma
4367	, immunosuppression
4368	, idiopathic generalised epilepsy
4369	, hypersensitivity vasculitis
4370	, analgesic effect
4371	, ossicle disorder
4372	, hypertensive emergency
4373	, rash follicular
4374	,  olfactory
4375	, nerve injury
4376	, jejunostomy
4377	, macule
4378	, biloma
4379	, dyssomnia
4380	, oesophagram
4381	, vena cava thrombosis
4382	, haemothorax
4383	, loose tooth
4384	, growth of eyelashes
4385	, arachnoid web
4386	, poor venous access
4387	, skin tightness
4388	, nerve graft
4389	, blood osmolarity
4390	, dacryocystorhinostomy
4391	, syringe issue
4392	, oncogenic osteomalacia
4393	, csf monocyte count positive
4394	, oedema due to hepatic disease
4395	, polysubstance abuse
4396	, prolactin-producing pituitary tumour
4397	, antiinflammatory therapy
4398	, seroma
4399	, holoprosencephaly
4400	, cerebellar stroke
4401	, molluscum contagiosum
4402	, omphalectomy
4403	, panniculitis
4404	, leukostasis
4405	, xerosis
4406	, stroke-like migraine attacks after radiation therapy
4407	, glaucoma
4408	, gingival bleeding
4409	, heavy exposure to ultraviolet light
4410	, deafness
4411	, stools watery
4412	, ophthalmic fluid drainage
4413	, right hemisphere deficit syndrome
4414	, polyp colorectal
4415	, extremity contracture
4416	, oesophageal achalasia
4417	, delayed sleep phase
4418	, illness anxiety disorder
4419	, irregular sleep phase
4420	, hysteropexy
4421	, procedural pain
4422	, hereditary haemochromatosis
4423	, oxalosis
4424	, post transplant distal limb syndrome
4425	, polymicrogyria
4426	, paruresis
4427	, x-ray
4428	, ileal ulcer
4429	, hydrocele female
4430	, joint lock
4431	, low income
4432	, rhinitis perennial
4433	, retinal tear
4434	, condyloma acuminatum
4435	, abdominal wall cyst
4436	, mydriasis
4437	, dentatorubral-pallidoluysian atrophy
4438	, shoulder arthroplasty
4439	, waxy flexibility
4440	, panic attack
4441	, vulvovaginal erythema
4442	, lipodystrophy acquired
4443	, retinopexy
4444	, torticollis
4445	, blood gases
4446	, rhinorrhoea
4447	, poikiloderma
4448	, bundle branch block right
4449	, bilateral breast buds
4450	, syringomyelia
4451	, acrochordon
4452	, thyrotoxic periodic paralysis
4453	, foot and mouth disease
4454	, salmonella sepsis
4455	, troponin normal
4456	, drug hypersensitivity
4457	, blood glucose
4458	, rib synostosis
4459	, shoshin beriberi
4460	, weight bearing difficulty
4461	, swelling
4462	, bradypnoea
4463	, gross motor delay
4464	, mixed hepatocellular cholangiocarcinoma
4465	, mammary ductectomy
4466	, vesicoureteral reflux surgery
4467	, postpartum sepsis
4468	, urinary tract pain
4469	, cystatin c increased
4470	, gigantism
4471	,  undifferentiated type
4472	, lichen spinulosus
4473	, vitreous abscess
4474	, anal cancer
4475	, vitamin a deficiency eye disorder
4476	, general symptom
4477	, excessive sexual fantasies
4478	, bleeding time prolonged
4479	, leukocyte vacuolisation
4480	, anal polyp
4481	, alcohol poisoning
4482	, lung induration
4483	, cauda equina syndrome
4484	, psoas abscess
4485	, uvulopalatopharyngoplasty
4486	, cervicogenic headache
4487	, gallbladder polyp
4488	, micturition disorder
4489	, dental leakage
4490	, nail ridging
4491	, epidural blood patch
4492	, insurance issue
4493	, vascular imaging
4494	, lymphoid hyperplasia of appendix
4495	, urticaria physical
4496	, hyperemesis gravidarum
4497	, inadequate haemodialysis
4498	, secondary hypogonadism
4499	, vasoplegia syndrome
4500	, ophthalmoplegic migraine
4501	, continuous positive airway pressure
4502	, buccal mucosal roughening
4503	, posturing
4504	, scaphocephaly
4505	, indifference
4506	, long qt syndrome congenital
4507	, cardiac tamponade
4508	, metatarsalgia
4509	, prolonged pregnancy
4510	, death of pet
4511	, double outlet right ventricle
4512	, hyperphosphaturia
4513	, corneal endothelial cell loss
4514	, pearly penile papules
4515	, sexual offence
4516	, traumatic shock
4517	, eyelid oedema
4518	, jejunectomy
4519	, vascular hyalinosis
4520	, high arched palate
4521	, tachyphylaxis
4522	, discomfort
4523	, myocardial hypoxia
4524	, rhesus haemolytic disease of newborn
4525	, discordant twin
4526	, pulmonary hilum mass
4527	, sperm count zero
4528	, anal prolapse
4529	, le cells
4530	, sickle cell anaemia
4531	, microalbuminuria
4532	, ovarian adhesion
4533	, post stroke epilepsy
4534	, primary adrenal insufficiency
4535	, bone pain
4536	, metastases to salivary gland
4537	, status migrainosus
4538	, recurrence of neuromuscular blockade
4539	, thought broadcasting
4540	, tooth deposit
4541	, paravalvular aortic regurgitation
4542	, trichorrhexis
4543	, epidermal naevus
4544	, oesophagectomy
4545	, stress fracture
4546	, irritability
4547	, low birth weight baby
4548	, virilism
4549	, antisynthetase syndrome
4550	, xeroderma
4551	, finger crushing
4552	, candida nappy rash
4553	, diffuse mesangial sclerosis
4554	, choroidal coloboma
4555	, ultrasound chest
4556	, cryotherapy
4557	, macular opacity
4558	, csf glucose abnormal
4559	, muscle twitching
4560	, listless
4561	, melaena
4562	, genu varum congenital
4563	, meningioma
4564	, alkalosis hypochloraemic
4565	, bladder dysfunction
4566	, fibrin d dimer
4567	, sciatic nerve palsy
4568	, blood calcitonin
4569	, oesophagocardiomyotomy
4570	, fallopian tube leiomyoma
4571	, limb salvage therapy
4572	, aborted pregnancy
4573	, multiple pregnancy
4574	, anosognosia
4575	, anal fistula
4576	, pregnancy with young maternal age
4577	, purpura
4578	, blood phosphorus abnormal
4579	, blood chromium
4580	, acute abdomen
4581	, faecal vomiting
4582	, paranasal sinus and nasal cavity malignant neoplasm
4583	, food poisoning
4584	, bacterial diarrhoea
4585	, alternating hemiplegia of childhood
4586	, pallor
4587	, laryngeal atrophy
4588	, benign familial pemphigus
4589	, gastrooesophageal reflux prophylaxis
4590	, cystitis escherichia
4591	, paralytic disability
4592	, enzyme induction
4593	, tubal ligation
4594	, cystitis glandularis
4595	, chalazion
4596	, epididymal neoplasm
4597	, orthostatic tremor
4598	, phlebolith
4599	, laryngectomy
4600	, fear
4601	, electric shock
4602	, double hit lymphoma
4603	, frenulum breve
4604	, prostatic cyst
4605	, iron overload
4606	, intentional self-injury
4607	, choroidal detachment
4608	, tooth extraction
4609	, brenner tumour
4610	, myelodysplastic syndrome unclassifiable
4611	, inappropriate prescribing
4612	, chemical peel of skin
4613	, iris melanoma
4614	, thyroid size decreased
4615	, groin abscess
4616	, dyspepsia
4617	, choledochal cyst
4618	, married
4619	, cell-mediated immune deficiency
4620	, postmenopause
4621	, median nerve injury
4622	, panic disorder without agoraphobia
4623	, oophoritis
4624	, varicocele repair
4625	, device lead issue
4626	, pressure of speech
4627	, polymer fume fever
4628	, urine phosphorus
4629	, cardiolipin antibody
4630	, shift work disorder
4631	, heterosexuality
4632	,  iii recurrent
4633	, sigmoiditis
4634	, ovarian dysgerminoma stage i
4635	, abdominal wound dehiscence
4636	, skin test negative
4637	, blepharitis
4638	, eyelid erosion
4639	, abnormal labour affecting foetus
4640	, x-ray limb
4641	, vaginitis viral
4642	, withdrawal arrhythmia
4643	, pruritus generalised
4644	, oligospermia
4645	, puberty
4646	, campbell de morgan spots
4647	, postural tremor
4648	, senile psychosis
4649	, device telemetry issue
4650	, colposuspension
4651	, leukaemia cutis
4652	, accessory kidney
4653	, dehiscence
4654	, bronchospasm paradoxical
4655	, viral load
4656	, biopsy oesophagus
4657	, dry throat
4658	, extragonadal primary malignant teratoma
4659	, atrophy of globe
4660	, uveal effusion syndrome
4661	, haemosiderosis
4662	, enteroclysis
4663	, sle arthritis
4664	, nasogastric output high
4665	, psychosexual disorder
4666	,  xi
4667	, fixed eruption
4668	, csf test
4669	, gastritis
4670	, sensory ganglionitis
4671	, jugular vein occlusion
4672	, abscess rupture
4673	, ocular retrobulbar haemorrhage
4674	, bronchoscopy
4675	, explorative laparotomy
4676	, abulia
4677	, pharyngeal exudate
4678	, skin swelling
4679	, dental dysaesthesia
4680	, faecaluria
4681	, axillary mass
4682	, kidney palpable
4683	, eyelash injury
4684	, high fat diet
4685	, testicular mass
4686	, jaw fistula
4687	, otocephaly
4688	, herpes dermatitis
4689	, reperfusion injury
4690	, vocal cord atrophy
4691	, idiopathic pulmonary fibrosis
4692	, b precursor type acute leukaemia
4693	, dust allergy
4694	, parathyroid tumour benign
4695	, tendon rupture
4696	, social fear
4697	, prostatic polyp
4698	, thyroid function test
4699	, allergy to vaccine
4700	, dapsone syndrome
4701	, cardiac myxoma
4702	, exercise adequate
4703	, duodenal ulcer haemorrhage
4704	, joint microhaemorrhage
4705	, haemodilution
4706	, exposure via inhalation
4707	, obsessive-compulsive symptom
4708	, trichophytic granuloma
4709	, mycoplasmal postpartum fever
4710	, paradoxical pressor response
4711	, sudden infant death syndrome
4712	, calcanectomy
4713	, pruritus
4714	, sexual inhibition
4715	, dermoid cyst
4716	, colonic stenosis
4717	, scatolia
4718	, luteinising unruptured follicle syndrome
4719	, sadism
4720	, malignant blue naevus
4721	, antibiotic level
4722	, lipofibroma
4723	, proctalgia
4724	, vulvovaginitis
4725	, eye allergy
4726	, ureterocele
4727	, xanthomatosis
4728	, lip disorder
4729	, cutis laxa
4730	, freezing phenomenon
4731	, excessive granulation tissue
4732	, suspected product tampering
4733	, 5q minus syndrome
4734	, culdoplasty
4735	, body tinea
4736	, naevoid melanoma
4737	,  gustatory
4738	, hair texture abnormal
4739	, grandiosity
4740	, porphyria
4741	, extrarenal pelvis
4742	, hypervigilance
4743	, quadruple vessel bypass graft
4744	, eyelid folliculitis
4745	, human seminal plasma hypersensitivity
4746	, visual impairment
4747	, low density lipoprotein, very low density lipoprotein
4748	, pseudo lymphoma, pseudolymphoma
4749	, ophthalmic herpes zoster, herpes zoster ophthalmic
4750	, on and off phenomenon, up and down phenomenon
4751	, no adverse event, adverse event
4752	, left-to-right cardiac shunt, right-to-left cardiac shunt
4753	,  with delirium, delirium
4754	, ataxia,  ataxia
4755	,  iii,  ii
4756	, human herpesvirus 7 infection, human herpesvirus 6 infection, human herpesvirus 8 infection
4757	, alpha 1 globulin abnormal, alpha 2 globulin abnormal
4758	, type 2 lepra reaction, type 1 lepra reaction
4759	, cd4 lymphocytes abnormal, cd8 lymphocytes abnormal
4760	, neurone-specific enolase increased, neuron-specific enolase increased
4761	, cd4 lymphocytes, cd8 lymphocytes
4762	, pituitary-dependent cushing's syndrome, pituitary-dependent cushing^s syndrome
4763	, segmented hyalinising vasculitis, segmented hyalinizing vasculitis
4764	, y-linked chromosomal disorder, x-linked chromosomal disorder
4765	, glycogen storage disease type i, glycogen storage disease type v, glycogen storage disease type ii, glycogen storage disease type iv, glycogen storage disease type vii, glycogen storage disease type viii
4766	, extra-osseous ewing's sarcoma, extra-osseous ewing^s sarcoma
4767	, immobilisation prolonged, immobilization prolonged
4768	, detached descemet^s membrane, detached descemet's membrane
4769	, extramammary paget's disease, extramammary paget^s disease
4770	, insulin-requiring type 2 diabetes mellitus, insulin-requiring type ii diabetes mellitus
4771	, dementia alzheimer^s type, dementia of the alzheimer^s type, dementia of the alzheimer's type, dementia alzheimer's type
